"","GEOID","insur_rate","medn_incm","educ_rate","PoC","EJStress","BrwnFl_500","BrwnFl_250","BrwnFl_1k"
"2117","340130116002",0.787465940054496,0.252998988004048,0.115027829313544,1,0.68,0,0,2
"2118","340130117001",0.922062350119904,0.232559069763721,0.279346210995542,1,0.72,1,1,6
"2119","340130117002",1,NA,0.222222222222222,0.980613893376414,0.64,2,0,4
"2120","340130117003",0.927251732101617,0.259898960404158,0.120458891013384,1,0.56,2,0,4
"2121","340130117004",0.917824074074074,0.234015063939744,0.188794153471376,1,0.68,0,0,5
"2122","340130118001",0.881578947368421,0.227379090483638,0.222916666666667,1,0.72,3,1,8
"2123","340130118002",0.85099685204617,0.361614553541786,0.293372319688109,0.985834207764953,0.64,2,2,9
"2124","340130119001",0.847908745247148,0.153715385138459,0.269677419354839,0.965779467680608,0.72,0,0,3
"2125","340130119002",0.711111111111111,0.248887004451982,0.1996336996337,1,0.72,0,0,2
"2126","340130120001",0.87017347509793,0.320354718581126,0.0454096742349457,0.944599888080582,0.68,0,0,0
"2127","340130120002",0.908851884312007,NA,0.514806378132118,1,0.6,0,0,0
"2128","340130120003",0.478688524590164,NA,0.144444444444444,1,0.68,0,0,0
"2129","340130120004",0.879360465116279,0.233479066083736,0.0511182108626198,0.976744186046512,0.6,0,0,0
"2130","340130120005",0.88042650418888,NA,0.299447513812155,1,0.64,0,0,0
"2131","340130120006",0.82667731629393,0.279282882868469,0.0553877139979859,0.975679542203147,0.68,0,0,0
"2132","340130121001",0.759605911330049,NA,0.228,0.97192118226601,0.6,0,0,0
"2133","340130121002",0.794017094017094,0.151175395298419,0.0161290322580645,1,0.68,0,0,0
"2134","340130121003",0.793893129770992,NA,0.268488745980707,1,0.76,0,0,0
"2135","340130122001",0.940944881889764,0.237227051091796,0.169197396963124,1,0.6,0,0,1
"2136","340130122002",0.614368290668869,0.194635221459114,0.299159663865546,0.705202312138728,0.56,0,0,1
"2137","340130122003",0.966871746332229,NA,0.268643306379155,0.925698059630857,0.64,0,0,0
"2138","340130122004",0.774373259052925,NA,0,1,0.68,0,0,0
"2139","340130122005",1,0.270306918772325,0.164619164619165,0.930509596293845,0.68,0,0,1
"2140","340130123001",0.892703862660944,0.288874844500622,0.262536873156342,1,0.64,4,1,4
"2141","340130123002",0.932698844323589,0.225371098515606,0.22234273318872,0.987083616587356,0.6,1,0,4
"2142","340130123003",0.92433234421365,NA,0.394648829431438,1,0.6,1,1,4
"2143","340130123004",0.921711899791232,0.339166643333427,0.225085910652921,1,0.56,1,1,4
"2144","340130124001",0.970004224757076,0.074687701249195,0.0714285714285714,0.952682720743557,0.72,0,0,0
"2145","340130124002",0.640973630831643,0.206187175251299,0,1,0.64,0,0,0
"2146","340130124003",0.972222222222222,0.452090191639233,0.122488038277512,1,0.64,0,0,0
"2147","340130124004",0.815972222222222,0.406790372838509,0.194444444444444,0.923611111111111,0.64,0,0,0
"2148","340130125001",0.907586206896552,0.413222347110612,0.412863070539419,1,0.6,3,2,7
"2149","340130125002",1,0.223903104387582,0,1,0.64,3,2,6
"2150","340130125003",0.813380281690141,0.45125019499922,0.579207920792079,1,0.6,3,1,5
"2151","340130125004",0.918181818181818,NA,0.117768595041322,0.964593301435407,0.68,1,0,4
"2152","340130126001",0.947990543735225,0.310338758644965,0.411078717201166,1,0.56,2,0,7
"2153","340130126002",0.823948220064725,0.304598781604874,0.265282583621684,1,0.64,0,0,8
"2154","340130126003",0.924393723252496,0.306150775396898,0.238333333333333,1,0.6,0,0,6
"2155","340130126004",0.915704387990762,0.222735109059564,0.146666666666667,1,0.56,0,0,5
"2156","340130127001",0.958297132927889,0.249615001539994,0.26140350877193,0.841876629018245,0.8,0,0,0
"2157","340130127002",0.947524020694752,0.228235087059652,0.160535117056856,0.988174427198817,0.8,0,0,0
"2158","340130127003",0.869622766379881,0.341562633749465,0.257623554153523,0.949040370615486,0.68,0,0,0
"2159","340130128001",0.699410609037328,0.273698905204379,0.20460358056266,1,0.72,0,0,1
"2160","340130128002",0.642365887207703,0.146979412082352,0.0553435114503817,1,0.68,0,0,0
"2161","340130128003",0.98729446935725,NA,0.273584905660377,0.979073243647235,0.68,0,0,0
"2162","340130128004",0.866228070175439,0.277154891380434,0.199052132701422,1,0.68,0,0,0
"2163","340130129001",0.772468714448237,0.203227187091252,0.266666666666667,0.996587030716723,0.68,1,0,2
"2164","340130129002",0.856314432989691,0.257274970900116,0.238912732474964,1,0.72,0,0,1
"2165","340130129003",0.771907216494845,0.262646949412202,0.528046421663443,1,0.76,0,0,1
"2166","340130130001",0.912725499756217,0.182271270914916,0.387640449438202,0.941004388103364,0.64,0,0,4
"2167","340130131001",0.74236641221374,0.272714909140363,0.331521739130435,1,0.68,1,1,3
"2168","340130131002",0.876683937823834,0.212291150835397,0.128682170542636,1,0.8,1,1,3
"2169","340130132001",0.903985507246377,NA,0.0975056689342404,0.903985507246377,0.64,1,0,10
"2170","340130132002",0.905682483889865,0.283550865796537,0.213097713097713,0.982425307557118,0.6,1,0,7
"2171","340130132003",0.686666666666667,NA,0.288194444444444,1,0.68,1,0,7
"2172","340130133001",0.929012345679012,NA,0.131736526946108,0.972222222222222,0.64,1,1,11
"2173","340130133002",0.531214528944381,0.220331118675525,0.271910112359551,0.864926220204313,0.6,1,0,11
"2174","340130133003",0.730553327987169,0.138459446162215,0.239813736903376,0.980753809141941,0.64,1,0,10
"2175","340130133004",0.916357861302276,0.216427134291463,0.248198558847078,0.999470619375331,0.6,1,1,13
"2176","340130134001",1,0.361454554181783,0.344387755102041,0.24390243902439,0.72,0,0,0
"2177","340130134002",1,0.46937412250351,0.557029177718833,0.284090909090909,0.72,0,0,0
"2178","340130134003",0.98780487804878,0.79435282258871,0.527859237536657,0.0953436807095344,0.52,0,0,0
"2179","340130134004",0.987234042553191,0.572169711321155,0.415915915915916,0.235106382978723,0.64,0,0,0
"2180","340130134005",1,0.691781232875069,0.641791044776119,0.26056338028169,0.64,0,0,0
"2181","340130135001",0.989347536617843,0.54624981500074,0.437269372693727,0.374167776298269,0.64,0,0,0
"2182","340130135002",0.954128440366973,0.937772248911004,0.619246861924686,0.155963302752294,0.64,0,0,0
"2183","340130135003",0.846952010376135,0.676997292010832,0.648695652173913,0.1284046692607,0.56,0,0,0
"2184","340130135004",0.967410983705492,0.414210343158627,0.631679389312977,0.522631261315631,0.64,0,0,0
"2185","340130135005",1,0.465554137783449,0.482328482328482,0.481203007518797,0.64,0,0,0
"2186","340130136001",0.962283044058745,0.816940732237071,0.556756756756757,0.533711615487316,0.56,0,0,0
"2187","340130136002",0.92109634551495,0.421842312630749,0.742110990206746,0.385382059800664,0.72,0,0,0
"2188","340130136003",0.941687344913151,0.248887004451982,0.520871143375681,0.587468982630273,0.72,0,0,0
"2189","340130136004",0.898058252427185,0.276754892980428,0.410490307867731,0.708044382801664,0.68,0,0,0
"2190","340130137001",1,0.38937444250223,0.443697478991597,0.319832402234637,0.6,0,0,0
"2191","340130137002",0.892520427404148,0.411994352022592,0.512068965517241,0.479426433915212,0.56,0,0,0
"2192","340130137003",0.814449917898194,0.343954624181503,0.435779816513761,0.344827586206897,0.6,0,0,0
"2193","340130137004",0.91969887076537,0.191951232195071,0.28343023255814,0.391468005018821,0.6,0,0,0
"2194","340130137005",0.535264483627204,0.374126503493986,0.327433628318584,0.395465994962217,0.64,0,0,0
"2195","340130138001",0.885644768856448,0.740553037787849,0.582169709989259,0.178426601784266,0.56,0,0,0
"2196","340130138002",0.963210702341137,0.405274378902484,0.472727272727273,0.295986622073579,0.6,0,0,0
"2197","340130138003",0.979166666666667,0.581425674297303,0.627906976744186,0.50219298245614,0.64,0,0,0
"2198","340130138004",0.951310861423221,0.782220871116516,0.556410256410256,0.177902621722846,0.6,0,0,0
"2199","340130138005",1,0.557997768008928,0.546652030735456,0.23013698630137,0.56,0,0,0
"2200","340130139001",0.850555081127242,0.475830096679613,0.414868105515588,0.253629376601196,0.68,0,0,0
"2201","340130139002",0.969339622641509,0.636701453194187,0.545279383429672,0.20440251572327,0.64,0,0,0
"2202","340130139003",0.991578947368421,0.485554057783769,0.445714285714286,0.385263157894737,0.56,0,0,0
"2203","340130139004",0.917480998914224,0.37622249511002,0.324528301886792,0.390879478827362,0.6,0,0,0
"2204","340130139005",1,0.428870284518862,0.331991951710262,0.181704260651629,0.56,0,0,0
"2205","340130140001",0.832089552238806,0.454498182007272,0.440060698027314,0.644278606965174,0.64,0,0,0
"2206","340130140002",0.946605644546148,0.375778496886012,0.516966067864271,0.395118230358505,0.6,0,0,0
"2207","340130140003",0.939014202172097,0.38562245751017,0.342161016949153,0.478696741854637,0.64,0,0,0
"2208","340130140004",0.934272300469484,0.384166463334147,0.539906103286385,0.671361502347418,0.64,0,0,0
"2209","340130141001",0.953810623556582,0.35749857000572,0.283387622149837,0.623556581986143,0.6,0,0,0
"2210","340130141002",0.924849699398798,0.28499886000456,0.253711201079622,0.657314629258517,0.56,0,0,0
"2211","340130141003",0.979414093428345,NA,0.373115577889447,0.672209026128266,0.56,0,0,0
"2212","340130142001",0.961318051575931,0.51937392250431,0.429735234215886,0.611747851002865,0.56,0,0,0
"2213","340130142002",0.935511607910576,0.446538213847145,0.358974358974359,0.544282029234738,0.52,0,0,0
"2214","340130142003",0.943123938879457,0.59749761000956,0.349462365591398,0.602671118530885,0.56,0,0,0
"2215","340130142004",0.901360544217687,0.407774368902524,0.387755102040816,0.742176870748299,0.56,0,0,0
"2216","340130143001",0.871067560598247,0.510293958824165,0.430331023864511,0.633316142341413,0.68,0,0,0
"2217","340130143002",0.76056338028169,0.281922872308511,0.184924623115578,0.875160051216389,0.68,0,0,0
"2218","340130143003",0.855721393034826,0.403262386950452,0.0907859078590786,0.907960199004975,0.64,0,0,0
"2219","340130143004",0.833091436865022,0.208035167859329,0.177453027139875,0.847605224963715,0.64,0,0,0
"2220","340130143005",0.928071928071928,0.515149939400242,0.261333333333333,0.735264735264735,0.6,0,0,1
"2221","340130144001",0.879498584714921,0.271506913972344,0.153939393939394,0.761423372422159,0.76,1,1,4
"2222","340130144002",0.645454545454546,0.24749901000396,0.199404761904762,0.832727272727273,0.76,1,1,4
"2223","340130144003",0.793939393939394,0.188031247875008,0.323843416370107,0.92189349112426,0.88,4,3,5
"2224","340130145001",0.823841698841699,0.319762720949116,0.159263959390863,0.793436293436293,0.68,0,0,4
"2225","340130145002",0.86056338028169,NA,0.344954128440367,0.680281690140845,0.68,1,0,4
"2226","340130145003",0.903937007874016,0.210999156003376,0.196172248803828,0.749606299212598,0.76,3,1,5
"2227","340130145004",0.797720797720798,0.264054943780225,0.32741617357002,0.933048433048433,0.68,1,0,5
"2228","340130146001",0.863247863247863,0.360294558821765,0.430247718383312,0.603632478632479,0.64,0,0,2
"2229","340130146002",0.779069767441861,0.24249903000388,0.401759530791789,0.847674418604651,0.6,0,0,2
"2230","340130146003",0.96551724137931,0.388330446678213,0.272511848341232,0.716878402903811,0.52,0,0,1
"2231","340130146004",0.790235081374322,0.360474558101768,0.327840909090909,0.842676311030741,0.64,0,0,0
"2232","340130147001",0.992514310876266,0.22749909000364,0.235069885641677,0.589811155028546,0.8,1,0,1
"2233","340130147002",0.972895863052782,0.355250578997684,0.40228245363766,0.410841654778887,0.6,0,0,1
"2234","340130147003",0.651744186046512,0.34249863000548,0.208860759493671,0.841279069767442,0.68,1,1,1
"2235","340130147004",0.886280264123258,NA,0.154130702836005,0.925898752751284,0.72,1,1,2
"2236","340130147005",1,NA,0.267326732673267,0.737012987012987,0.76,1,0,4
"2237","340130148001",0.916488222698073,0.590553637785449,0.574712643678161,0.149892933618844,0.64,0,0,0
"2238","340130148002",1,0.614481542073832,0.751211631663974,0.691073219658977,0.6,0,0,0
"2239","340130148003",0.990920881971466,0.748257006971972,0.784313725490196,0.408560311284047,0.44,0,0,0
"2240","340130148004",0.982307692307692,0.555997776008896,0.702824858757062,0.471538461538462,0.64,0,0,0
"2241","340130149001",0.993401759530792,0.702893188427246,0.456159822419534,0.337976539589443,0.64,0,0,0
"2242","340130149002",0.972193614830072,0.644613421546314,0.429370629370629,0.327497425334706,0.6,0,0,0
"2243","340130149003",0.995726495726496,0.792560829756681,0.644683714670256,0.613675213675214,0.64,0,0,0
"2244","340130149004",1,0.700865196539214,0.53448275862069,0.408139534883721,0.52,0,0,0
"2245","340130149005",0.966312056737589,0.631997472010112,0.489461358313817,0.521276595744681,0.6,0,0,0
"2246","340130150001",0.921621621621622,0.256610973556106,0.544064093226511,0.483243243243243,0.64,0,0,0
"2247","340130150002",0.994769874476987,0.621665513337947,0.699259259259259,0.378661087866109,0.64,0,0,0
"2248","340130150003",1,0.8249967000132,0.857400722021661,0.455284552845528,0.52,0,0,0
"2249","340130151001",0.903472630959388,0.32749869000524,0.420621931260229,0.386698057680989,0.68,0,0,0
"2250","340130151002",0.953964194373402,0.65687337250651,0.7003367003367,0.753196930946292,0.6,0,0,0
"2251","340130151003",1,NA,0.484005563282337,0.614330874604847,0.64,0,0,0
"2252","340130151004",0.965990843688685,0.435474258102968,0.406988694758479,0.536952256376717,0.6,0,0,0
"2253","340130152001",0.769865841073271,0.273998904004384,0.219001610305958,0.626418988648091,0.6,0,0,0
"2254","340130152002",0.98443579766537,0.383630465478138,0.426829268292683,0.603112840466926,0.6,0,0,0
"2255","340130152003",0.955110497237569,0.374186503253987,0.4972288202692,0.495165745856354,0.76,0,0,0
"2256","340130152004",0.953752181500873,0.263166947332211,0.299261083743842,0.523560209424084,0.64,0,0,0
"2257","340130153001",0.923690773067332,0.296586813652745,0.496551724137931,0.772069825436409,0.64,0,0,0
"2258","340130153002",0.952941176470588,0.410766356934572,0.486024844720497,0.47807486631016,0.68,0,0,0
"2259","340130154001",0.887918486171761,0.316802732789069,0.590733590733591,0.422125181950509,0.64,0,0,0
"2260","340130154002",0.958927074601844,0.447570209719161,0.469150885766646,0.39731768650461,0.68,0,0,0
"2261","340130154003",0.656832298136646,0.267366930532278,0.451688009313155,0.726090283091048,0.76,0,0,0
"2262","340130154004",0.816774837743385,0.27999888000448,0.610035211267606,0.649525711432851,0.76,0,0,0
"2263","340130155001",1,0.550997796008816,0.349907918968692,0.716129032258065,0.64,0,0,0
"2264","340130155002",0.985198889916744,NA,0.345578231292517,0.51063829787234,0.68,0,0,1
"2265","340130155003",1,0.297058811764753,0.420993227990971,0.692375109553024,0.72,0,0,0
"2266","340130155004",1,0.363198547205811,0.43329886246122,0.644097222222222,0.64,0,0,0
"2267","340130156001",1,0.215131139475442,0.578444747612551,0.722530521642619,0.72,0,0,0
"2268","340130156002",1,0.622665509337963,0.566442953020134,0.72310405643739,0.68,0,0,1
"2269","340130156003",1,0.425726297094812,0.703588143525741,0.603274559193955,0.6,0,0,0
"2270","340130156004",0.972785176606833,0.299682801268795,0.478482859226842,0.610306890561668,0.76,0,0,0
"2271","340130157001",0.77068345323741,0.3062507749969,0.268878718535469,0.723350253807107,0.76,0,0,0
"2272","340130157002",0.92838370565046,0.347082611669553,0.555009823182711,0.906044678055191,0.8,0,0,0
"2273","340130158001",0.874280230326296,0.389726441094236,0.193111931119311,0.63531669865643,0.6,0,0,1
"2274","340130158002",0.874848116646416,0.477914088343647,0.433835845896147,0.820170109356015,0.76,0,0,1
"2275","340130158003",0.895773491998359,0.266210935156259,0.39639079029247,0.722199425523184,0.76,0,0,0
"2276","340130159001",0.865900383141762,0.258926964292143,0.247020585048754,0.980204342273308,0.8,0,0,3
"2277","340130159002",0.880208333333333,NA,0.336569579288026,0.889322916666667,0.76,2,0,5
"2278","340130159003",0.798050682261209,0.297674809300763,0.364611260053619,0.844444444444444,0.76,1,0,3
"2279","340130159004",0.814207650273224,0.325166699333203,0.410227272727273,0.750195160031226,0.8,0,0,2
"2280","340130160001",1,1,0.981605351170569,0.143671607753706,0.48,0,0,0
"2281","340130160002",0.938940092165899,0.986068055727777,0.749539594843462,0.277649769585253,0.64,0,0,0
"2282","340130160003",1,1,0.845744680851064,0,0.6,0,0,0
"2283","340130160004",1,0.607609569561722,0.966403162055336,0.520935960591133,0.56,0,0,0
"2284","340130160005",0.953510436432638,0.596537613849545,0.751243781094527,0.189753320683112,0.64,0,0,0
"2285","340130160006",0.983554712207464,1,0.902080783353733,0.123972169512966,0.48,0,0,0
"2286","340130160007",1,0.836952652189391,0.672398968185727,0.449524940617577,0.52,0,0,2
"2287","340130161001",0.98880976602238,1,0.929088277858177,0.230925737538149,0.56,0,0,0
"2288","340130161002",0.992018244013683,0.707853168587326,0.72962226640159,0.312428734321551,0.64,0,0,0
"2289","340130161003",0.984,0.836972652109392,0.659645232815965,0.171636363636364,0.56,0,0,0
"2290","340130161004",0.992857142857143,1,0.766323024054983,0.528571428571429,0.52,0,0,0
"2291","340130162001",0.959871589085072,0.834164663341347,0.855156431054461,0.324237560192616,0.44,0,0,0
"2292","340130162002",0.96520618556701,1,0.834862385321101,0.262886597938144,0.56,0,0,0
"2293","340130162003",1,1,0.832134292565947,0.341753343239227,0.52,0,0,0
